participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,helpButtonClickedCount,parameters_preset,parameters_output
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","98010.63","98008.52","20983","20983","0","air_pressure","ScaledGlyph"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","Luftdruck_Value_Minima_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","20983","20983","0","air_pressure","ScaledGlyph"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-66.2158721139987","","20983","20983","0","air_pressure","ScaledGlyph"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","22.5","","20983","20983","0","air_pressure","ScaledGlyph"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","300.0192","","20983","20983","0","air_pressure","ScaledGlyph"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Luftdruck_Value_Minima_ScaledGlyph","17","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Region_Task","18","","Pilot","completed","","","","100.00","","","","","1855","1855","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Region_Task","18","windowEvents","Pilot","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":3,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R2","","35069","35069","0","temperature","IsoGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","relativ siche und nah am Wert","","35069","35069","0","temperature","IsoGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","5","","35069","35069","0","temperature","IsoGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_IsoGlyph","19","windowEvents","Pilot","","","","","","","","{""focus"":4,""input"":27,""keydown"":26,""keyup"":23,""mousemove"":49,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R2","","68684","68684","0","temperature","ScaledGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Nah an -12 Grad","","68684","68684","0","temperature","ScaledGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","68684","68684","0","temperature","ScaledGlyphRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_ScaledGlyph","20","windowEvents","Pilot","","","","","","","","{""focus"":7,""input"":17,""keydown"":13,""keyup"":10,""mousemove"":97,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R5","","29700","29700","0","temperature","VsupRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Sicherste und konstanteste Region","","29700","29700","0","temperature","VsupRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","5","","29700","29700","0","temperature","VsupRegions"
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Temperatur_Regions_VSUP","21","windowEvents","Pilot","","","","","","","","{""focus"":4,""input"":34,""keydown"":33,""keyup"":29,""mousemove"":74,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","Method_Rating","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Welche Darstellung fanden Sie am hilfreichsten für die Aufgaben?

| Darstellung A | Darstellung B | Darstellung C |
|---|---|---|
| <img src=""Nutzerstudie/Assets/Plots/Test/Vsup/Test_VSUP_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/ScaledGlyph/Test_ScaledGlyph_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/IsoGlyph/Test_IsoGlyph_Plot.png"" width=""280"" /> |","{""Darstellung A"":""0"",""Darstellung B"":""1"",""Darstellung C"":""2""}","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","VSUP_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung A","","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","VSUP_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung A ablesen?","7","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","VSUP_Effort_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie anstrengend war die Arbeit mit der Darstellung A?","2","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","ScaledGlyph_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung B","","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","ScaledGlyph_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung B ablesen?","5","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","ScaledGlyph_Effort_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie anstrengend war die Arbeit mit der Darstellung B?","4","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","IsoGlyph_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung C","","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","IsoGlyph_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung C?","6","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","IsoGlyph_Effort_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie anstrengend war die Arbeit mit der Darstellung C?","3","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","Remarks","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Weitere Anmerkungen","","","49024","49024","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Feedback","22","windowEvents","Pilot","","","","","","","","{""focus"":10,""input"":6,""keydown"":0,""keyup"":0,""mousemove"":200,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":18,""visibility"":0}","","","","","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Demographic","23","Age","Pilot","completed","","","","100.00","","Wie alt sind Sie?","25-29","","13408","13408","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Demographic","23","Qualification","Pilot","completed","","","","100.00","","Was ist ihr höchster Bildungsabschluss?","Gymnasium","","13408","13408","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Demographic","23","Familiarity","Pilot","completed","","","","100.00","","Wie vertraut sind Sie allgemein mit Unsicherheitsvisualisierungen?","5","","13408","13408","0","",""
"49fa8b96-a0db-4ac6-a33b-0d640bffcc5d","Demographic","23","windowEvents","Pilot","","","","","","","","{""focus"":4,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":65,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":1,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","participantTags","","participantTags","Pilot","","","","","","","","[]","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Introduction","0","","Pilot","completed","","","","100.00","","","","","12048","9245","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Introduction","0","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":4}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Consent","1","Einwilligungserklärung_Radio","Pilot","completed","","","","100.00","","","Ja, ich stimme zu.","","3070","3070","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Consent","1","windowEvents","Pilot","","","","","","","","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Task_Explanation","2","Beispiel_Checkbox_Response","Pilot","completed","","","","100.00","Beispiel","Hier wählen Sie eine der Optionen aus:","","","45345","45345","0","empty","vsupPlot"
"5cc82232-e368-41c4-8972-728695f4bc07","Task_Explanation","2","Beispiel_LongText_Response","Pilot","completed","","","","100.00","Beispiel","Hier können Sie eine Begründung schreiben:","","","45345","45345","0","empty","vsupPlot"
"5cc82232-e368-41c4-8972-728695f4bc07","Task_Explanation","2","Beispiel_Likert_Response","Pilot","completed","","","","100.00","Beispiel","Hier bewerten Sie:","","","45345","45345","0","empty","vsupPlot"
"5cc82232-e368-41c4-8972-728695f4bc07","Task_Explanation","2","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":0,""keydown"":2,""keyup"":1,""mousemove"":84,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","VSUP_Explanation","3","VSUP_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","85242","85242","0","test1","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","VSUP_Explanation","3","VSUP_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","1","","85242","85242","0","test1","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","VSUP_Explanation","3","VSUP_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","85242","85242","0","test1","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","VSUP_Explanation","3","VSUP_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","85242","85242","0","test1","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","VSUP_Explanation","3","windowEvents","Pilot","","","","","","","","{""focus"":4,""input"":0,""keydown"":2,""keyup"":1,""mousemove"":195,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":47,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","122322","122322","0","test2","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","122322","122322","0","test2","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","4","","122322","122322","0","test2","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","122322","122322","0","test2","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","ScaledGlyph_Explanation","4","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":1,""mousemove"":81,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":9,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","IsoGlyph_Explanation","5","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","76501","76501","0","test3","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","IsoGlyph_Explanation","5","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","3","","76501","76501","0","test3","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","IsoGlyph_Explanation","5","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","2","","76501","76501","0","test3","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","IsoGlyph_Explanation","5","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","76501","76501","0","test3","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","IsoGlyph_Explanation","5","windowEvents","Pilot","","","","","","","","{""focus"":4,""input"":0,""keydown"":1,""keyup"":1,""mousemove"":119,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":8,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","VSUP_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.000016653272","0.00007260401","52856","52856","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","Niederschlag_Uncertainty_Maxima_VSUP_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","52856","52856","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","VSUP_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","45.698693877701785","","52856","52856","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","VSUP_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","185.625","","52856","52856","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","VSUP_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.000063427964","","52856","52856","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_VSUP","6","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":2,""keydown"":0,""keyup"":0,""mousemove"":170,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.00004490388","1.4379904e-9","32594","32594","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","Niederschlag_Uncertainty_Minima_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","7","","32594","32594","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","10.258928168006376","","32594","32594","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","181.875","","32594","32594","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.00017979981","","32594","32594","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_ScaledGlyph","7","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":1,""keydown"":23,""keyup"":5,""mousemove"":135,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","103107.33","103119.4","29607","29607","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","Luftdruck_Value_Maxima_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","29607","29607","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","47.56392574797867","","29607","29607","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","95.625","","29607","29607","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","359.5462","","29607","29607","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_IsoGlyph","8","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":1,""keydown"":8,""keyup"":2,""mousemove"":121,""mousedown"":3,""mouseup"":2,""resize"":1,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","VSUP_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","98083.55","98008.52","33502","33502","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","Luftdruck_Value_Minima_VSUP_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","33502","33502","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","VSUP_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-66.2158721139987","","33502","33502","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","VSUP_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","11.25","","33502","33502","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","VSUP_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","305.80096","","33502","33502","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_VSUP","9","windowEvents","Pilot","","","","","","","","{""focus"":1,""input"":1,""keydown"":20,""keyup"":4,""mousemove"":103,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.0000330877","0.00007260401","64309","64309","0","precipitation","ScaledGlyph"
